2017-12-05T10:52:41.915+0000 I CONTROL  [main] ***** SERVER RESTARTED *****
2017-12-05T17:09:58.049+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-05T17:09:58.050+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-05T17:09:58.050+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-05T17:09:58.051+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-05T17:09:58.051+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-05T17:09:58.052+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-05T17:09:58.052+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-05T17:09:58.052+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-05T17:09:58.053+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-05T17:09:58.053+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-05T17:09:58.053+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-05T17:09:58.053+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-05T17:10:00.054+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-05T17:10:00.055+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-05T17:10:00.055+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-05T17:10:00.056+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-05T17:10:00.057+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-05T17:10:00.057+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-05T17:10:00.058+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-05T17:10:00.058+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-05T17:10:00.058+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-05T17:10:00.059+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-05T17:10:00.059+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-05T17:10:00.059+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-05T17:10:02.061+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-05T17:10:02.062+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-05T17:10:02.063+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-05T17:10:02.063+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-05T17:10:02.064+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-05T17:10:02.064+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-05T17:10:02.065+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-05T17:10:02.065+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-05T17:10:02.065+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-05T17:10:02.066+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-05T17:10:02.066+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-05T17:10:02.066+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-05T17:10:04.068+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-05T17:10:04.069+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-05T17:10:04.070+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-05T17:10:04.070+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-05T17:10:04.071+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-05T17:10:04.071+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-05T17:10:04.071+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-05T17:10:04.072+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-05T17:10:04.072+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-05T17:10:04.072+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-05T17:10:04.073+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-05T17:10:04.073+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-05T17:10:06.074+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-05T17:10:06.076+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-05T17:10:06.076+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-05T17:10:06.077+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-05T17:10:06.077+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-05T17:10:06.077+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-05T17:10:06.078+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-05T17:10:06.078+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-05T17:10:06.078+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-05T17:10:06.079+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-05T17:10:06.079+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-05T17:10:06.079+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-05T17:10:08.079+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-05T17:10:08.080+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-05T17:10:08.081+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-05T17:10:08.081+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-05T17:10:08.081+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-05T17:10:08.082+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-05T17:10:08.082+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-05T17:10:08.082+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-05T17:10:08.083+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-05T17:10:08.083+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-05T17:10:08.083+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-05T17:10:08.083+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-05T17:10:10.084+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-05T17:10:10.085+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-05T17:10:10.085+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-05T17:10:10.085+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-05T17:10:10.086+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-05T17:10:10.086+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-05T17:10:10.087+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-05T17:10:10.087+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-05T17:10:10.087+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-05T17:10:10.088+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-05T17:10:10.088+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-05T17:10:10.088+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-05T17:10:12.089+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-05T17:10:12.090+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-05T17:10:12.090+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-05T17:10:12.091+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-05T17:10:12.091+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-05T17:10:12.092+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-05T17:10:12.092+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-05T17:10:12.092+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-05T17:10:12.093+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-05T17:10:12.093+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-05T17:10:12.093+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-05T17:10:12.093+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-05T17:10:14.094+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-05T17:10:14.095+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-05T17:10:14.096+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-05T17:10:14.096+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-05T17:10:14.097+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-05T17:10:14.097+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-05T17:10:14.097+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-05T17:10:14.098+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-05T17:10:14.098+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-05T17:10:14.098+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-05T17:10:14.098+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-05T17:10:14.099+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-05T17:10:16.101+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-05T17:10:16.101+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-05T17:10:16.102+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-05T17:10:16.102+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-05T17:10:16.103+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-05T17:10:16.103+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-05T17:10:16.103+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-05T17:10:16.104+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-05T17:10:16.104+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-05T17:10:16.104+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-05T17:10:16.105+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-05T17:10:16.105+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-05T17:10:18.105+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-05T17:10:18.106+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-05T17:10:18.106+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-05T17:10:18.106+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-05T17:10:18.107+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-05T17:10:18.108+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-05T17:10:18.108+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-05T17:10:18.108+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-05T17:10:18.109+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-05T17:10:18.109+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-05T17:10:18.110+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-05T17:10:18.110+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-05T17:10:20.112+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-05T17:10:20.113+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-05T17:10:20.114+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-05T17:10:20.114+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-05T17:10:20.114+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-05T17:10:20.115+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-05T17:10:20.115+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-05T17:10:20.115+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-05T17:10:20.115+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-05T17:10:20.116+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-05T17:10:20.116+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-05T17:10:20.116+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-05T17:10:22.116+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-05T17:10:22.117+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-05T17:10:22.117+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-05T17:10:22.117+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-05T17:10:22.118+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-05T17:10:22.118+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-05T17:10:22.118+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-05T17:10:22.119+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-05T17:10:22.119+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-05T17:10:22.119+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-05T17:10:22.119+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-05T17:10:22.119+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-05T17:10:24.120+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-05T17:10:24.121+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-05T17:10:24.121+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-05T17:10:24.122+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-05T17:10:24.122+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-05T17:10:24.123+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-05T17:10:24.123+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-05T17:10:24.123+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-05T17:10:24.123+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-05T17:10:24.124+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-05T17:10:24.124+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-05T17:10:24.124+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-05T17:10:26.125+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-05T17:10:26.126+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-05T17:10:26.126+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-05T17:10:26.127+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-05T17:10:26.127+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-05T17:10:26.128+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-05T17:10:26.128+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-05T17:10:26.128+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-05T17:10:26.129+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-05T17:10:26.129+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-05T17:10:26.129+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-05T17:10:26.130+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-05T17:10:28.131+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-05T17:10:28.132+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-05T17:10:28.132+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-05T17:10:28.133+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-05T17:10:28.133+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-05T17:10:28.134+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-05T17:10:28.134+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-05T17:10:28.134+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-05T17:10:28.135+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-05T17:10:28.135+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
2017-12-05T17:10:28.135+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27019 due to failed operation on a connection
2017-12-05T17:10:28.136+0000 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27019; HostUnreachable: Connection refused
2017-12-05T17:10:30.138+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27019
2017-12-05T17:10:30.138+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27019 - HostUnreachable: Connection refused
